time,x,u,v
42.2,0.9069587441485158,0.2744328697216252,0.00043965371314512447
42.300000000000004,0.9069726123492811,0.27447683509293974,0.00043952428254672576
42.400000000000006,0.9069864701642548,0.2745207875211944,0.00043939487825911394
42.5,0.9070003176643352,0.2745647270090203,0.00043926549942505805
42.6,0.9070141549185176,0.27460865355896286,0.00043913614520827565
42.7,0.90702798199395,0.27465256717348363,0.00043900681478555026
42.800000000000004,0.9070417989559859,0.27469646785496216,0.0004388775073443721
42.900000000000006,0.9070556058682357,0.2747403556056966,0.00043874822210505926
43.0,0.9070694027926165,0.27478423042790706,0.00043861895829295366
43.1,0.9070831897894015,0.2748280923237363,0.0004384897151457276
43.2,0.9070969669172664,0.2748719412952509,0.00043836049192279986
43.300000000000004,0.9071107342333357,0.27491577734444317,0.0004382312879050512
43.400000000000006,0.9071244917932272,0.2749596004732337,0.00043810210237149594
43.5,0.9071382396510952,0.2750034106834709,0.00043797293463114506
43.6,0.9071519778596724,0.275047207976934,0.00043784378400078816
43.7,0.9071657064703107,0.27509099235533413,0.0004377146498176568
43.800000000000004,0.907179425533021,0.27513476382031593,0.00043758553143521256
43.900000000000006,0.9071931350965119,0.2751785223734594,0.00043745642820187947
44.0,0.9072068352082264,0.27522226801627964,0.0004373273395038707
44.1,0.9072205259143789,0.27526600075023,0.000437198264728135
44.2,0.9072342072599899,0.2753097205767028,0.0004370692032764842
44.300000000000004,0.907247879288921,0.27535342749703035,0.0004369401545668075
44.400000000000006,0.9072615420439073,0.275397121512487,0.00043681111802573724
44.5,0.9072751955665903,0.2754408026242896,0.0004366820930950671
44.6,0.9072888398975489,0.2754844708335991,0.0004365530792322936
44.7,0.9073024750763301,0.27552812614152233,0.00043642407590539084
44.800000000000004,0.907316101141479,0.27557176854911286,0.0004362950825837278
44.900000000000006,0.9073297181305663,0.27561539805737123,0.00043616609877124984
45.0,0.9073433260802177,0.27565901466724835,0.00043603712395735156
45.1,0.90735692502614,0.27570261837964405,0.00043590815766847424
45.2,0.9073705150031479,0.2757462091954109,0.0004357791994224272
45.300000000000004,0.9073840960451897,0.2757897871153531,0.00043565024875260455
45.400000000000006,0.9073976681853714,0.27583335214022847,0.00043552130521313376
45.5,0.9074112314559815,0.27587690427074973,0.000435392368367718
45.6,0.9074247858885148,0.27592044350758654,0.00043526343776664755
45.7,0.907438331513694,0.27596396985136323,0.0004351345130019224
45.800000000000004,0.9074518683614927,0.27600748330266345,0.00043500559365855507
45.900000000000006,0.9074653964611568,0.2760509838620293,0.00043487667933497787
46.0,0.9074789158412248,0.27609447152996286,0.00043474776963952494
46.1,0.9074924265295484,0.27613794630692684,0.00043461886419182694
46.2,0.9075059285533127,0.27618140819334597,0.00043448996261837014
46.300000000000004,0.9075194219390545,0.2762248571896079,0.0004343610645518997
46.400000000000006,0.9075329067126812,0.2762682932960631,0.0004342321696437987
46.5,0.9075463828994886,0.27631171651302744,0.0004341032775466436
46.6,0.9075598505241793,0.2763551268407822,0.00043397438791324683
46.7,0.9075733096108779,0.27639852427957345,0.0004338455004283537
46.800000000000004,0.9075867601831495,0.27644190882961633,0.000433716614763921
46.900000000000006,0.9076002022640146,0.27648528049109267,0.0004335877306081079
47.0,0.9076136358759646,0.27652863926415344,0.0004334588476635551
47.1,0.9076270610409776,0.27657198514891984,0.00043332996562629733
47.2,0.9076404777805326,0.27661531814548246,0.00043320108421100734
47.300000000000004,0.907653886115624,0.2766586382539036,0.0004330722031329684
47.400000000000006,0.9076672860667754,0.27670194547421695,0.0004329433221256021
47.5,0.9076806776540528,0.27674523980642945,0.00043281444091457927
47.6,0.9076940608970783,0.2767885212505209,0.0004326855592425155
47.7,0.9077074358150421,0.27683178980644524,0.0004325566768560163
47.800000000000004,0.9077208024267152,0.27687504547413083,0.00043242779351269217
47.900000000000006,0.9077341607504612,0.2769182882534821,0.00043229890896805123
48.0,0.9077475108042486,0.27696151814437886,0.0004321700229911879
48.1,0.9077608526056609,0.277004735146678,0.0004320411353584408
48.2,0.9077741861719084,0.2770479392602138,0.0004319122458499927
48.300000000000004,0.9077875115198389,0.2770911304847988,0.00043178335424515907
48.400000000000006,0.9078008286659477,0.2771343088202232,0.00043165446034471033
48.5,0.9078141376263877,0.27717747426625766,0.0004315255639426793
48.6,0.9078274384169795,0.27722062682265197,0.00043139666483835853
48.7,0.9078407310532206,0.2772637664891358,0.0004312677628452999
48.800000000000004,0.9078540155502942,0.2773068932654203,0.0004311388577801917
48.900000000000006,0.9078672919230792,0.27735000715119834,0.00043100994946008303
49.0,0.9078805601861581,0.27739310814614443,0.00043088103770455577
49.1,0.9078938203538255,0.27743619624991495,0.00043075212235510474
49.2,0.9079070724400965,0.2774792714621505,0.00043062320323965925
49.300000000000004,0.9079203164587145,0.2775223337824745,0.00043049428020430075
49.400000000000006,0.9079335524231594,0.277565383210495,0.0004303653530885465
49.5,0.9079467803466542,0.27760841974580386,0.00043023642174436216
49.6,0.9079600002421732,0.2776514433879783,0.0004301074860280224
49.7,0.9079732121224484,0.27769445413658117,0.00042997854579946565
49.800000000000004,0.907986415999977,0.2777374519911611,0.0004298496009228561
49.900000000000006,0.9079996118870277,0.27778043695125343,0.000429720651262587
