time,u_input,CA_concentration,v_input
17.799999999999983,1.3889982992801166,0.9800736717130484,0.015735300664342436
17.899999999999984,1.3905718293465508,0.9800971336877098,0.015637970409777418
17.999999999999986,1.3921356263875286,0.9801204031840146,0.015540249206766624
18.099999999999987,1.3936896513082053,0.9801434808018419,0.015442139498335054
18.19999999999999,1.395233865258039,0.9801663671364073,0.015343643737220301
18.29999999999999,1.3967682296317607,0.9801890627782749,0.015244764385811264
18.39999999999999,1.3982927060703418,0.9802115683133681,0.01514550391608658
18.499999999999993,1.3998072564619504,0.9802338843229784,0.01504586480955282
18.599999999999994,1.4013118429429057,0.9802560113837776,0.014945849557182462
18.699999999999996,1.4028064278986239,0.9802779500678263,0.0148454606593516
18.799999999999997,1.404290973964559,0.9802997009425843,0.014744700625777457
18.9,1.4057654440271368,0.9803212645709194,0.014643571975455625
19.0,1.4072298012246822,0.9803426415111177,0.014542077236597088
19.1,1.408684008948342,0.9803638323168921,0.014440218946565038
19.200000000000003,1.4101280308429984,0.9803848375373904,0.014337999651811413
19.300000000000004,1.4115618308081797,0.9804056577172068,0.014235421907813265
19.400000000000006,1.412985372998961,0.9804262933963878,0.014132488279008851
19.500000000000007,1.4143986218268618,0.980446745110444,0.014029201338733527
19.60000000000001,1.4158015419607353,0.9804670133903572,0.013925563669155426
19.70000000000001,1.417194098327651,0.9804870987625894,0.01382157786121088
19.80000000000001,1.418576256113772,0.9805070017490936,0.013717246514539675
19.900000000000013,1.419947980765226,0.9805267228673195,0.013612572237420052
20.000000000000014,1.421309237988968,0.9805462626302247,0.01350755764670348
20.100000000000016,1.4226599937536382,0.9805656215462834,0.013402205367749255
20.200000000000017,1.4240002142904133,0.9805848001194942,0.013296518034358868
20.30000000000002,1.4253298660938492,0.9806037988493905,0.013190498288710148
20.40000000000002,1.42664891592272,0.9806226182310481,0.013084148781291216
20.50000000000002,1.427957330800849,0.9806412587550957,0.01297747217083422
20.600000000000023,1.4292550780179327,0.9806597209077225,0.012870471124248859
20.700000000000024,1.4305421251303576,0.9806780051706873,0.012763148316555728
20.800000000000026,1.4318184399620133,0.9806961120213289,0.012655506430819431
20.900000000000027,1.4330839906050954,0.9807140419325742,0.012547548158081505
21.00000000000003,1.4343387454209033,0.9807317953729473,0.012439276197293146
21.10000000000003,1.4355826730406327,0.9807493728065784,0.01233069325524773
21.20000000000003,1.4368157423661574,0.9807667746932137,0.012221802046513155
21.300000000000033,1.4380379225708089,0.9807840014882243,0.012112605293363969
21.400000000000034,1.4392491831001453,0.9808010536426149,0.012003105725713314
21.500000000000036,1.4404494936727166,0.9808179316030338,0.01189330608104468
21.600000000000037,1.4416388242808211,0.9808346358117812,0.01178320910434346
21.70000000000004,1.4428171451912553,0.9808511667068193,0.01167281754802834
21.80000000000004,1.443984426946058,0.9808675247217807,0.011562134171882475
21.90000000000004,1.4451406403632463,0.9808837102859782,0.01145116174298451
22.000000000000043,1.4462857565375447,0.9808997238244137,0.01133990303563939
22.100000000000044,1.4474197468411085,0.9809155657577878,0.011228360831308992
22.200000000000045,1.4485425829242398,0.9809312365025095,0.01111653791854262
22.300000000000047,1.449654236716094,0.9809467364707037,0.011004437092907271
22.40000000000005,1.450754680425385,0.980962066070222,0.010892061156917748
22.50000000000005,1.4518438865410765,0.9809772257046513,0.0107794129199666
22.60000000000005,1.4529218278330733,0.9809922157733237,0.010666495198253877
22.700000000000053,1.4539884773528988,0.9810070366713242,0.010553310814716742
22.800000000000054,1.4550438084343702,0.9810216887895007,0.01043986259895889
22.900000000000055,1.4560877946942659,0.9810361725144747,0.010326153387179807
23.000000000000057,1.4571204100329838,0.9810504882286478,0.010212186022103869
23.10000000000006,1.458141628635194,0.981064636310213,0.010097963352909259
23.20000000000006,1.459151424970485,0.9810786171331619,0.00998348823515676
23.30000000000006,1.4601497737940003,0.981092431067295,0.009868763530718356
23.400000000000063,1.461136650147072,0.9811060784782315,0.009753792107705682
23.500000000000064,1.4621120293578425,0.9811195597274165,0.009638576840398328
23.600000000000065,1.4630758870418825,0.981132875172131,0.00952312060917197
23.700000000000067,1.4640281991028,0.9811460251655009,0.009407426300426376
23.800000000000068,1.4649689417328426,0.9811590100565055,0.009291496806513243
23.90000000000007,1.465898091413494,0.9811718301899874,0.009175335025663879
24.00000000000007,1.4668156249160602,0.9811844859066603,0.009058943861916753
24.100000000000072,1.4677215193022517,0.9811969775431174,0.008942326225044905
24.200000000000074,1.468615751924756,0.9812093054318429,0.00882548503048317
24.300000000000075,1.4694983004278044,0.9812214699012172,0.008708423199255336
24.400000000000077,1.47036914274773,0.9812334712755281,0.008591143657901082
24.500000000000078,1.47122825711352,0.9812453098749789,0.008473649338402837
24.60000000000008,1.4720756220473603,0.9812569860156959,0.008355943178112472
24.70000000000008,1.4729112163651716,0.9812685000097384,0.008238028119677852
24.800000000000082,1.4737350191771394,0.9812798521651065,0.008119907110969306
24.900000000000084,1.4745470098882363,0.9812910427857496,0.008001583105005898
25.000000000000085,1.475347168198737,0.9813020721715758,0.007883059059881611
25.100000000000087,1.4761354741047248,0.9813129406184584,0.00776433793869141
25.200000000000088,1.4769119078985937,0.981323648418246,0.007645422709457127
25.30000000000009,1.4776764501695394,0.9813341958587697,0.007526316345053308
25.40000000000009,1.4784290818040444,0.9813445832238517,0.007407021823132857
25.500000000000092,1.4791697839863578,0.9813548107933133,0.00728754212605261
25.600000000000094,1.479898538198963,0.9813648788429832,0.007167880240798776
25.700000000000095,1.480615326223043,0.9813747876447059,0.0070480391589122435
25.800000000000097,1.4813201301389343,0.981384537466348,0.006928021876413823
25.900000000000098,1.4820129323265758,0.9813941285718091,0.006807831393729326
26.0000000000001,1.4826937154659487,0.981403561221026,0.006687470715614562
26.1000000000001,1.4833624625375101,0.9814128356699837,0.006566942851080217
26.200000000000102,1.4840191568226184,0.9814219521707209,0.006446250813316618
26.300000000000104,1.4846637819039503,0.9814309109713395,0.006325397619618427
26.400000000000105,1.485296321665912,0.9814397123160098,0.006204386291309194
26.500000000000107,1.4859167602950432,0.9814483564449811,0.006083219853665823
26.600000000000108,1.48652508228041,0.9814568435945862,0.005961901335842949
26.70000000000011,1.487121272413994,0.981465173997251,0.00584043377079719
26.80000000000011,1.4877053157910736,0.9814733478814998,0.00571882019521135
26.900000000000112,1.4882771978105946,0.981481365471965,0.0055970636494184845
27.000000000000114,1.4888369041755365,0.9814892269893927,0.0054751671773258966
27.100000000000115,1.489384420893269,0.981496932650649,0.005353133826339046
27.200000000000117,1.489919734275903,0.9815044826687291,0.005230966647285341
27.300000000000118,1.4904428309406315,0.9815118772527635,0.005108668694337899
27.40000000000012,1.490953697810065,0.9815191166080233,0.004986243024939175
